PID,BIAS,REPS,Elapsed,MS
6,subordinate,3,6.016944444,1163
6,subordinate,3,5.218611111,1354
6,subordinate,3,5.531666667,1930
6,subordinate,30,4.4925,610
6,subordinate,30,5.1925,690
6,subordinate,30,5.233055556,762
6,subordinate,30,1.888333333,770
6,subordinate,30,5.971666667,1055
6,subordinate,30,3.960555556,1170
6,subordinate,30,3.183888889,2018
6,subordinate,30,2.936388889,2626
6,unrelated,0,,746
6,unrelated,0,,938
6,unrelated,0,,954
6,unrelated,0,,1011
6,unrelated,0,,1147
6,unrelated,0,,1178
6,unrelated,0,,1234
6,unrelated,0,,2234
6,unrelated,3,5.581388889,826
6,unrelated,3,2.369444444,874
6,unrelated,3,3.566944444,1034
6,unrelated,3,1.317777778,1122
6,unrelated,3,4.804166667,1186
6,unrelated,3,4.156111111,1259
6,unrelated,3,2.557222222,1483
6,unrelated,3,1.931388889,1690
6,unrelated,30,4.8875,762
6,unrelated,30,5.695,811
6,unrelated,30,2.791944444,939
6,unrelated,30,3.943055556,1026
6,unrelated,30,3.438611111,1075
6,unrelated,30,4.312222222,1603
6,unrelated,30,2.393888889,1747
6,unrelated,30,5.236666667,3354
7,dominant,0,,10
7,dominant,0,,33
7,dominant,0,,90
7,dominant,0,,131
7,dominant,0,,153
7,dominant,0,,163
7,dominant,0,,234
7,dominant,0,,283
7,dominant,3,4.33,3
7,dominant,3,0.658333333,19
7,dominant,3,2.005,26
7,dominant,3,5.063333333,27
7,dominant,3,5.099444444,34
7,dominant,3,4.266666667,171
7,dominant,3,3.395277778,243
7,dominant,3,4.345,313
7,dominant,30,2.359166667,26
7,dominant,30,1.579166667,163
7,dominant,30,2.082222222,194
7,dominant,30,4.281944444,306
7,dominant,30,5.140833333,315
7,dominant,30,3.800555556,386
7,dominant,30,5.027222222,386
7,dominant,30,2.005833333,522
7,fillerREL,0,,10
7,fillerREL,0,,26
7,fillerREL,0,,50
7,fillerREL,0,,57
7,fillerREL,0,,73
7,fillerREL,0,,82
7,fillerREL,0,,227
7,fillerREL,0,,275
7,fillerREL,0,,299
7,fillerREL,0,,324
7,fillerREL,0,,371
7,fillerREL,0,,426
7,fillerREL,3,1.491388889,2
7,fillerREL,3,2.7875,58
7,fillerREL,3,1.121666667,59
7,fillerREL,3,3.821666667,138
7,fillerREL,3,2.473888889,155
7,fillerREL,3,1.423055556,202
7,fillerREL,3,5.649444444,235
7,fillerREL,3,5.280555556,274
7,fillerREL,3,1.207222222,306
7,fillerREL,3,4.340555556,313
7,fillerREL,3,6.106111111,387
7,fillerREL,3,6.116666667,627
7,fillerREL,30,3.330277778,33
7,fillerREL,30,4.637222222,138
7,fillerREL,30,5.200833333,210
7,fillerREL,30,1.4475,210
7,fillerREL,30,5.531388889,227
7,fillerREL,30,1.086111111,250
7,fillerREL,30,5.552222222,250
7,fillerREL,30,4.259166667,250
7,fillerREL,30,6.058333333,299
7,fillerREL,30,0.959722222,346
7,fillerREL,30,5.654722222,355
7,fillerREL,30,4.293333333,378
7,fillerUNREL,0,,10
7,fillerUNREL,0,,19
7,fillerUNREL,0,,115
7,fillerUNREL,0,,154
7,fillerUNREL,0,,169
7,fillerUNREL,0,,171
7,fillerUNREL,0,,187
7,fillerUNREL,0,,217
7,fillerUNREL,0,,299
7,fillerUNREL,0,,322
7,fillerUNREL,0,,546
7,fillerUNREL,0,,1821
7,fillerUNREL,3,1.483333333,20
7,fillerUNREL,3,4.365833333,50
7,fillerUNREL,3,5.338333333,51
7,fillerUNREL,3,2.394722222,66
7,fillerUNREL,3,0.9875,75
7,fillerUNREL,3,0.9775,122
7,fillerUNREL,3,5.665277778,122
7,fillerUNREL,3,1.103611111,266
7,fillerUNREL,3,6.18,306
7,fillerUNREL,3,3.814166667,313
7,fillerUNREL,3,5.231944444,329
7,fillerUNREL,3,5.1925,449
7,fillerUNREL,30,4.762777778,3
7,fillerUNREL,30,1.095,42
7,fillerUNREL,30,2.494722222,99
7,fillerUNREL,30,3.384722222,106
7,fillerUNREL,30,2.833888889,147
7,fillerUNREL,30,2.360277778,186
7,fillerUNREL,30,2.912222222,234
7,fillerUNREL,30,2.911666667,235
7,fillerUNREL,30,0.943055556,241
7,fillerUNREL,30,4.740555556,348
7,fillerUNREL,30,1.842777778,396
7,fillerUNREL,30,4.125833333,483
7,subordinate,0,,35
7,subordinate,0,,91
7,subordinate,0,,252
7,subordinate,0,,259
7,subordinate,0,,313
7,subordinate,0,,339
7,subordinate,0,,507
7,subordinate,0,,1325
7,subordinate,3,1.536944444,41
7,subordinate,3,2.947222222,98
7,subordinate,3,5.599166667,146
7,subordinate,3,2.889444444,162
7,subordinate,3,2.945555556,163
7,subordinate,3,2.968888889,178
7,subordinate,3,1.987777778,442
7,subordinate,3,4.649166667,499
7,subordinate,30,6.203055556,17
7,subordinate,30,3.265277778,19
7,subordinate,30,2.463611111,98
7,subordinate,30,1.621944444,113
7,subordinate,30,1.389722222,194
7,subordinate,30,1.978611111,266
7,subordinate,30,5.218888889,299
7,subordinate,30,6.017222222,1299
7,unrelated,0,,91
7,unrelated,0,,108
7,unrelated,0,,122
7,unrelated,0,,139
7,unrelated,0,,225
7,unrelated,0,,242
7,unrelated,0,,281
7,unrelated,0,,322
7,unrelated,3,2.518611111,50
7,unrelated,3,5.2675,66
7,unrelated,3,1.418611111,74
7,unrelated,3,3.328055556,243
7,unrelated,3,3.8725,323
7,unrelated,3,2.841944444,490
7,unrelated,3,4.128333333,523
7,unrelated,3,1.193888889,571
7,unrelated,30,3.767777778,115
7,unrelated,30,3.430277778,210
7,unrelated,30,3.799722222,211
7,unrelated,30,2.866666667,219
7,unrelated,30,3.857777778,250
7,unrelated,30,5.761388889,346
7,unrelated,30,4.728055556,386
7,unrelated,30,6.019722222,2597
8,dominant,0,,715
8,dominant,0,,763
8,dominant,0,,826
8,dominant,0,,954
8,dominant,0,,1107
8,dominant,0,,1306
8,dominant,0,,1362
8,dominant,0,,1977
8,dominant,3,0.731388889,666
8,dominant,3,0.694444444,737
8,dominant,3,1.0575,762
8,dominant,3,1.123888889,810
8,dominant,3,0.869444444,827
8,dominant,3,1.099722222,1242
8,dominant,3,0.830555556,1522
8,dominant,3,0.931944444,1764
8,dominant,30,0.833055556,682
8,dominant,30,0.989444444,842
8,dominant,30,0.721388889,842
8,dominant,30,0.9775,874
8,dominant,30,1.044722222,1107
8,dominant,30,1.554444444,1346
8,dominant,30,1.121111111,1466
8,dominant,30,0.906388889,2187
8,fillerREL,0,,745
8,fillerREL,0,,803
8,fillerREL,0,,930
8,fillerREL,0,,987
8,fillerREL,0,,1042
8,fillerREL,0,,1042
8,fillerREL,0,,1202
8,fillerREL,0,,1826
8,fillerREL,0,,2386
8,fillerREL,0,,2819
8,fillerREL,0,,2946
8,fillerREL,0,,3140
8,fillerREL,3,1.095277778,714
8,fillerREL,3,1.161388889,842
8,fillerREL,3,0.822777778,898
8,fillerREL,3,0.943888889,946
8,fillerREL,3,1.244444444,978
8,fillerREL,3,0.997222222,1002
8,fillerREL,3,0.755277778,1002
8,fillerREL,3,1.001944444,1178
8,fillerREL,3,1.216388889,1362
8,fillerREL,3,1.2025,1786
8,fillerREL,3,0.545833333,2108
8,fillerREL,3,0.677222222,7433
8,fillerREL,30,0.775277778,538
8,fillerREL,30,1.031666667,810
8,fillerREL,30,1.540277778,859
8,fillerREL,30,0.984444444,874
8,fillerREL,30,1.085833333,890
8,fillerREL,30,0.720833333,986
8,fillerREL,30,1.523888889,1161
8,fillerREL,30,0.9925,1162
8,fillerREL,30,1.049166667,1170
8,fillerREL,30,1.100555556,1338
8,fillerREL,30,0.995277778,1419
8,fillerREL,30,0.905277778,2579
8,fillerUNREL,0,,763
8,fillerUNREL,0,,826
8,fillerUNREL,0,,945
8,fillerUNREL,0,,978
8,fillerUNREL,0,,1060
8,fillerUNREL,0,,1178
8,fillerUNREL,0,,1202
8,fillerUNREL,0,,1218
8,fillerUNREL,0,,1226
8,fillerUNREL,0,,1474
8,fillerUNREL,0,,2670
8,fillerUNREL,0,,3983
8,fillerUNREL,3,0.831111111,643
8,fillerUNREL,3,1.265277778,937
8,fillerUNREL,3,1.083055556,1017
8,fillerUNREL,3,1.113888889,1074
8,fillerUNREL,3,1.440277778,1163
8,fillerUNREL,3,0.734722222,1243
8,fillerUNREL,3,1.014722222,1290
8,fillerUNREL,3,0.971666667,1346
8,fillerUNREL,3,1.491666667,1482
8,fillerUNREL,3,0.748611111,1498
8,fillerUNREL,3,0.891944444,1922
8,fillerUNREL,3,1.2325,2803
8,fillerUNREL,30,1.1575,922
8,fillerUNREL,30,0.875555556,1123
8,fillerUNREL,30,1.447222222,1178
8,fillerUNREL,30,1.1475,1209
8,fillerUNREL,30,0.755277778,1299
8,fillerUNREL,30,1.001944444,1386
8,fillerUNREL,30,0.9575,1523
8,fillerUNREL,30,1.093611111,1618
8,fillerUNREL,30,1.226666667,1668
8,fillerUNREL,30,1.346666667,1945
8,fillerUNREL,30,1.206944444,2138
8,fillerUNREL,30,0.759722222,2459
8,subordinate,0,,994
8,subordinate,0,,1034
8,subordinate,0,,1050
8,subordinate,0,,1162
8,subordinate,0,,1227
8,subordinate,0,,1306
8,subordinate,0,,2394
8,subordinate,0,,2626
8,subordinate,3,0.671388889,675
8,subordinate,3,0.596388889,907
8,subordinate,3,0.765277778,945
8,subordinate,3,0.917222222,1131
8,subordinate,3,0.700833333,1234
8,subordinate,3,1.523888889,1474
8,subordinate,3,1.158888889,1763
8,subordinate,3,0.9975,3882
8,subordinate,30,1.374166667,746
8,subordinate,30,0.640277778,746
8,subordinate,30,0.866388889,962
8,subordinate,30,1.34,1020
8,subordinate,30,1.048888889,1034
8,subordinate,30,1.206111111,1091
8,subordinate,30,0.69,1578
8,subordinate,30,0.936388889,2235
8,unrelated,0,,1018
8,unrelated,0,,1186
8,unrelated,0,,1659
8,unrelated,0,,1722
8,unrelated,0,,1978
8,unrelated,0,,2026
8,unrelated,0,,2195
8,unrelated,0,,2971
8,unrelated,3,0.774444444,1139
8,unrelated,3,0.9925,1323
8,unrelated,3,1.011666667,1346
8,unrelated,3,0.9775,1603
8,unrelated,3,0.922777778,1684
8,unrelated,3,0.849166667,1915
8,unrelated,3,0.764444444,2460
8,unrelated,3,1.395277778,3091
8,unrelated,30,0.921944444,1018
8,unrelated,30,1.35,1027
8,unrelated,30,0.836666667,1090
8,unrelated,30,0.918055556,1427
8,unrelated,30,0.764166667,1683
8,unrelated,30,1.151388889,1706
8,unrelated,30,0.920833333,1954
8,unrelated,30,0.954722222,3906
9,dominant,0,,770
9,dominant,0,,906
9,dominant,0,,930
9,dominant,0,,1355
9,dominant,0,,1594
9,dominant,0,,1787
9,dominant,0,,1883
9,dominant,0,,2283
9,dominant,3,3.675555556,938
9,dominant,3,3.107222222,946
9,dominant,3,3.678611111,1002
9,dominant,3,2.297222222,1034
9,dominant,3,4.003611111,1130
9,dominant,3,4.428055556,1490
9,dominant,3,3.954166667,1530
9,dominant,3,5.715555556,2330
9,dominant,30,2.798888889,690
9,dominant,30,5.736111111,739
9,dominant,30,6.244444444,1010
9,dominant,30,2.664444444,1170
9,dominant,30,4.410555556,1515
9,dominant,30,1.872777778,1794
9,dominant,30,3.943055556,1962
9,dominant,30,1.914722222,2458
9,fillerREL,0,,666
9,fillerREL,0,,706
9,fillerREL,0,,882
9,fillerREL,0,,906
9,fillerREL,0,,1058
9,fillerREL,0,,1219
9,fillerREL,0,,1299
9,fillerREL,0,,1602
9,fillerREL,0,,1771
9,fillerREL,0,,1987
9,fillerREL,0,,2291
9,fillerREL,0,,2850
9,fillerREL,3,1.490833333,594
9,fillerREL,3,4.853333333,730
9,fillerREL,3,4.813055556,842
9,fillerREL,3,2.663333333,914
9,fillerREL,3,1.845,986
9,fillerREL,3,3.911111111,1282
9,fillerREL,3,2.301111111,1442
9,fillerREL,3,3.053055556,1658
9,fillerREL,3,3.055,2034
9,fillerREL,3,1.493055556,2066
9,fillerREL,3,3.734444444,2770
9,fillerREL,3,3.665,4842
9,fillerREL,30,4.930833333,754
9,fillerREL,30,1.741944444,850
9,fillerREL,30,3.666944444,851
9,fillerREL,30,4.43,914
9,fillerREL,30,3.561944444,1387
9,fillerREL,30,4.533055556,1498
9,fillerREL,30,4.864444444,1546
9,fillerREL,30,3.711111111,1635
9,fillerREL,30,2.2425,1946
9,fillerREL,30,6.470833333,2458
9,fillerREL,30,3.145277778,2995
9,fillerREL,30,6.070277778,3146
9,fillerUNREL,0,,1218
9,fillerUNREL,0,,1394
9,fillerUNREL,0,,1594
9,fillerUNREL,0,,1594
9,fillerUNREL,0,,1611
9,fillerUNREL,0,,1754
9,fillerUNREL,0,,1995
9,fillerUNREL,0,,2066
9,fillerUNREL,0,,2379
9,fillerUNREL,0,,2570
9,fillerUNREL,0,,2939
9,fillerUNREL,0,,3314
9,fillerUNREL,3,4.017777778,1074
9,fillerUNREL,3,1.837777778,1075
9,fillerUNREL,3,3.814444444,1402
9,fillerUNREL,3,4.093611111,1595
9,fillerUNREL,3,3.6875,1666
9,fillerUNREL,3,5.707777778,1738
9,fillerUNREL,3,5.680833333,1986
9,fillerUNREL,3,1.966944444,2098
9,fillerUNREL,3,2.671944444,2098
9,fillerUNREL,3,6.07,2594
9,fillerUNREL,3,4.191111111,2610
9,fillerUNREL,3,3.745,4915
9,fillerUNREL,30,6.131944444,1034
9,fillerUNREL,30,5.681388889,1394
9,fillerUNREL,30,4.019444444,1418
9,fillerUNREL,30,2.530833333,1474
9,fillerUNREL,30,5.205,1658
9,fillerUNREL,30,3.283055556,1682
9,fillerUNREL,30,3.411944444,1691
9,fillerUNREL,30,4.828888889,2026
9,fillerUNREL,30,5.154722222,2309
9,fillerUNREL,30,2.929166667,2626
9,fillerUNREL,30,2.838055556,4290
9,fillerUNREL,30,5.717777778,5459
9,subordinate,0,,746
9,subordinate,0,,962
9,subordinate,0,,1010
9,subordinate,0,,1019
9,subordinate,0,,1090
9,subordinate,0,,2034
9,subordinate,0,,2034
9,subordinate,0,,2036
9,subordinate,3,4.070277778,690
9,subordinate,3,2.998888889,1186
9,subordinate,3,4.614444444,1243
9,subordinate,3,4.031944444,1346
9,subordinate,3,2.409444444,2147
9,subordinate,3,2.108333333,2178
9,subordinate,3,6.453611111,3235
9,subordinate,3,2.113888889,3274
9,subordinate,30,3.850833333,850
9,subordinate,30,2.393611111,898
9,subordinate,30,5.316666667,1154
9,subordinate,30,3.836111111,1570
9,subordinate,30,3.214444444,1634
9,subordinate,30,3.660277778,2355
9,subordinate,30,5.594722222,2509
9,subordinate,30,2.408611111,3018
9,unrelated,0,,1002
9,unrelated,0,,1330
9,unrelated,0,,1586
9,unrelated,0,,1794
9,unrelated,0,,1898
9,unrelated,0,,2137
9,unrelated,0,,4490
9,unrelated,0,,6506
9,unrelated,3,5.331666667,1170
9,unrelated,3,3.994166667,1346
9,unrelated,3,3.295277778,1458
9,unrelated,3,6.187777778,1546
9,unrelated,3,3.666388889,2106
9,unrelated,3,1.8375,2202
9,unrelated,3,1.358611111,3338
9,unrelated,3,5.563888889,3539
9,unrelated,30,4.553611111,1178
9,unrelated,30,6.101666667,1290
9,unrelated,30,5.2725,1346
9,unrelated,30,4.744722222,2050
9,unrelated,30,5.321944444,2210
9,unrelated,30,2.107777778,2755
9,unrelated,30,4.012777778,3194
9,unrelated,30,2.017222222,3403
10,dominant,0,,746
10,dominant,0,,794
10,dominant,0,,811
10,dominant,0,,906
10,dominant,0,,1066
10,dominant,0,,1090
10,dominant,0,,1458
10,dominant,0,,2082
10,dominant,3,3.736111111,731
10,dominant,3,4.414166667,786
10,dominant,3,3.583888889,930
10,dominant,3,5.159166667,938
10,dominant,3,3.141666667,939
10,dominant,3,2.232222222,970
10,dominant,3,4.075555556,1267
10,dominant,3,1.726666667,1474
10,dominant,30,5.223611111,826
10,dominant,30,3.660555556,971
10,dominant,30,2.872777778,1002
10,dominant,30,3.603055556,1034
10,dominant,30,1.833055556,1211
10,dominant,30,2.777222222,1267
10,dominant,30,5.7675,1274
10,dominant,30,4.905833333,1474
10,fillerREL,0,,762
10,fillerREL,0,,842
10,fillerREL,0,,866
10,fillerREL,0,,874
10,fillerREL,0,,954
10,fillerREL,0,,994
10,fillerREL,0,,1266
10,fillerREL,0,,1290
10,fillerREL,0,,1866
10,fillerREL,0,,2034
10,fillerREL,0,,3034
10,fillerREL,0,,3922
10,fillerREL,3,5.5575,682
10,fillerREL,3,5.589444444,738
10,fillerREL,3,4.148888889,754
10,fillerREL,3,3.671111111,803
10,fillerREL,3,3.145,810
10,fillerREL,3,2.088055556,914
10,fillerREL,3,6.098611111,978
10,fillerREL,3,4.884722222,1130
10,fillerREL,3,1.742777778,1234
10,fillerREL,3,2.000555556,1274
10,fillerREL,3,4.318888889,1340
10,fillerREL,3,3.026666667,1435
10,fillerREL,30,4.207777778,890
10,fillerREL,30,4.462777778,962
10,fillerREL,30,5.759444444,971
10,fillerREL,30,3.562777778,1018
10,fillerREL,30,4.773055556,1099
10,fillerREL,30,5.581944444,1134
10,fillerREL,30,5.202777778,1155
10,fillerREL,30,2.292777778,1610
10,fillerREL,30,5.972222222,1623
10,fillerREL,30,1.670833333,2394
10,fillerREL,30,5.974166667,3054
10,fillerREL,30,2.766111111,3187
10,fillerUNREL,0,,1186
10,fillerUNREL,0,,1419
10,fillerUNREL,0,,1426
10,fillerUNREL,0,,1426
10,fillerUNREL,0,,1730
10,fillerUNREL,0,,1834
10,fillerUNREL,0,,1938
10,fillerUNREL,0,,2378
10,fillerUNREL,0,,2817
10,fillerUNREL,0,,3226
10,fillerUNREL,0,,4859
10,fillerUNREL,0,,6035
10,fillerUNREL,3,6.117222222,1066
10,fillerUNREL,3,3.745555556,1082
10,fillerUNREL,3,3.327777778,1467
10,fillerUNREL,3,1.8825,1626
10,fillerUNREL,3,2.130277778,1634
10,fillerUNREL,3,1.465,1922
10,fillerUNREL,3,6.2175,1938
10,fillerUNREL,3,4.347777778,2258
10,fillerUNREL,3,3.598055556,2490
10,fillerUNREL,3,3.267222222,2514
10,fillerUNREL,3,5.246388889,3754
10,fillerUNREL,3,4.025555556,4195
10,fillerUNREL,30,2.888333333,1370
10,fillerUNREL,30,3.946111111,1466
10,fillerUNREL,30,4.022222222,1570
10,fillerUNREL,30,2.413055556,1722
10,fillerUNREL,30,3.315555556,2098
10,fillerUNREL,30,1.91,2114
10,fillerUNREL,30,2.788333333,2162
10,fillerUNREL,30,4.801388889,2322
10,fillerUNREL,30,3.423055556,2722
10,fillerUNREL,30,4.473888889,2890
10,fillerUNREL,30,2.021666667,3315
10,fillerUNREL,30,1.741111111,11291
10,subordinate,0,,834
10,subordinate,0,,834
10,subordinate,0,,1018
10,subordinate,0,,1027
10,subordinate,0,,1115
10,subordinate,0,,1162
10,subordinate,0,,1514
10,subordinate,0,,2762
10,subordinate,3,3.256944444,850
10,subordinate,3,4.518888889,875
10,subordinate,3,4.416666667,970
10,subordinate,3,4.08,986
10,subordinate,3,4.701111111,1138
10,subordinate,3,4.398611111,1378
10,subordinate,3,2.243611111,1522
10,subordinate,3,2.266388889,2458
10,subordinate,30,4.488611111,859
10,subordinate,30,4.819444444,906
10,subordinate,30,2.491944444,994
10,subordinate,30,4.059722222,1059
10,subordinate,30,2.447777778,1314
10,subordinate,30,3.161111111,1346
10,subordinate,30,6.0075,1550
10,subordinate,30,5.723055556,1706
10,unrelated,0,,1355
10,unrelated,0,,1714
10,unrelated,0,,2162
10,unrelated,0,,2250
10,unrelated,0,,2642
10,unrelated,0,,2706
10,unrelated,0,,3338
10,unrelated,0,,3402
10,unrelated,3,4.832777778,1090
10,unrelated,3,4.486944444,1418
10,unrelated,3,2.740277778,1419
10,unrelated,3,4.475,1459
10,unrelated,3,5.591666667,2082
10,unrelated,3,4.12,2226
10,unrelated,3,3.846388889,4211
10,unrelated,3,4.15,15043
10,unrelated,30,2.161944444,1338
10,unrelated,30,5.31,1746
10,unrelated,30,6.106111111,2010
10,unrelated,30,3.148055556,2034
10,unrelated,30,4.281111111,2179
10,unrelated,30,5.142777778,3019
10,unrelated,30,3.962777778,3306
10,unrelated,30,4.390555556,4387
11,dominant,0,,562
11,dominant,0,,595
11,dominant,0,,610
11,dominant,0,,706
11,dominant,0,,915
11,dominant,0,,939
11,dominant,0,,946
11,dominant,0,,1001
11,dominant,3,6.112222222,553
11,dominant,3,3.360833333,594
11,dominant,3,2.656111111,618
11,dominant,3,0.889722222,667
11,dominant,3,1.258611111,690
11,dominant,3,5.673333333,778
11,dominant,3,5.279166667,986
11,dominant,3,4.298888889,986
11,dominant,30,5.518611111,579
11,dominant,30,5.288611111,650
11,dominant,30,2.186111111,714
11,dominant,30,3.081944444,938
11,dominant,30,2.575277778,1203
11,dominant,30,3.200833333,1474
11,dominant,30,5.985555556,1675
11,dominant,30,1.751111111,2563
11,fillerREL,0,,571
11,fillerREL,0,,705
11,fillerREL,0,,810
11,fillerREL,0,,813
11,fillerREL,0,,818
11,fillerREL,0,,826
11,fillerREL,0,,858
11,fillerREL,0,,930
11,fillerREL,0,,996
11,fillerREL,0,,1002
11,fillerREL,0,,1306
11,fillerREL,0,,1394
11,fillerREL,3,3.4375,562
11,fillerREL,3,5.644444444,610
11,fillerREL,3,5.656944444,619
11,fillerREL,3,2.601388889,626
11,fillerREL,3,1.679444444,634
11,fillerREL,3,2.651666667,754
11,fillerREL,3,5.680277778,803
11,fillerREL,3,3.469166667,971
11,fillerREL,3,2.61,1090
11,fillerREL,3,3.665555556,1170
11,fillerREL,3,6.066944444,1321
11,fillerREL,3,2.354166667,1577
11,fillerREL,30,5.630555556,593
11,fillerREL,30,1.328888889,619
11,fillerREL,30,4.851666667,723
11,fillerREL,30,5.192222222,746
11,fillerREL,30,4.0125,747
11,fillerREL,30,1.404166667,754
11,fillerREL,30,4.773611111,786
11,fillerREL,30,5.109722222,794
11,fillerREL,30,2.974166667,818
11,fillerREL,30,3.6775,827
11,fillerREL,30,2.6275,866
11,fillerREL,30,4.3,962
11,fillerUNREL,0,,563
11,fillerUNREL,0,,729
11,fillerUNREL,0,,762
11,fillerUNREL,0,,803
11,fillerUNREL,0,,857
11,fillerUNREL,0,,898
11,fillerUNREL,0,,898
11,fillerUNREL,0,,931
11,fillerUNREL,0,,955
11,fillerUNREL,0,,1058
11,fillerUNREL,0,,1674
11,fillerUNREL,0,,2130
11,fillerUNREL,3,0.914722222,706
11,fillerUNREL,3,2.296388889,730
11,fillerUNREL,3,1.880555556,738
11,fillerUNREL,3,3.204166667,770
11,fillerUNREL,3,1.352222222,786
11,fillerUNREL,3,1.911944444,802
11,fillerUNREL,3,1.773888889,834
11,fillerUNREL,3,2.591666667,890
11,fillerUNREL,3,4.773055556,891
11,fillerUNREL,3,6.166388889,962
11,fillerUNREL,3,4.768055556,1034
11,fillerUNREL,3,2.343888889,1322
11,fillerUNREL,30,3.807777778,682
11,fillerUNREL,30,4.833888889,730
11,fillerUNREL,30,3.469722222,754
11,fillerUNREL,30,5.990833333,866
11,fillerUNREL,30,3.958611111,898
11,fillerUNREL,30,1.811388889,914
11,fillerUNREL,30,5.618055556,946
11,fillerUNREL,30,2.074722222,962
11,fillerUNREL,30,3.8625,996
11,fillerUNREL,30,5.651666667,1516
11,fillerUNREL,30,4.404444444,1538
11,fillerUNREL,30,2.673888889,2147
11,subordinate,0,,578
11,subordinate,0,,587
11,subordinate,0,,722
11,subordinate,0,,819
11,subordinate,0,,922
11,subordinate,0,,987
11,subordinate,0,,1091
11,subordinate,0,,1106
11,subordinate,3,1.773611111,690
11,subordinate,3,4.792222222,753
11,subordinate,3,3.538888889,778
11,subordinate,3,5.519444444,781
11,subordinate,3,2.299166667,826
11,subordinate,3,4.8125,986
11,subordinate,3,5.671388889,1010
11,subordinate,3,3.608333333,2010
11,subordinate,30,2.292222222,666
11,subordinate,30,2.446666667,722
11,subordinate,30,4.298888889,761
11,subordinate,30,3.488611111,794
11,subordinate,30,3.592777778,849
11,subordinate,30,6.188888889,961
11,subordinate,30,6.068888889,1034
11,subordinate,30,1.496944444,1146
11,unrelated,0,,722
11,unrelated,0,,731
11,unrelated,0,,770
11,unrelated,0,,875
11,unrelated,0,,946
11,unrelated,0,,1082
11,unrelated,0,,1411
11,unrelated,0,,1515
11,unrelated,3,1.7275,730
11,unrelated,3,1.339722222,794
11,unrelated,3,1.074444444,843
11,unrelated,3,2.153611111,914
11,unrelated,3,1.321388889,962
11,unrelated,3,3.198333333,1236
11,unrelated,3,2.643333333,1250
11,unrelated,3,3.372777778,1482
11,unrelated,30,3.122222222,722
11,unrelated,30,2.783888889,723
11,unrelated,30,1.888611111,754
11,unrelated,30,4.7275,786
11,unrelated,30,5.22,842
11,unrelated,30,4.421666667,986
11,unrelated,30,1.300833333,1266
11,unrelated,30,1.915555556,1378
12,dominant,0,,627
12,dominant,0,,923
12,dominant,0,,963
12,dominant,0,,1027
12,dominant,0,,1041
12,dominant,0,,1627
12,dominant,0,,1651
12,dominant,0,,2387
12,dominant,3,0.969444444,762
12,dominant,3,0.818888889,826
12,dominant,3,1.37,938
12,dominant,3,0.842222222,1210
12,dominant,3,1.328888889,1252
12,dominant,3,0.623611111,1293
12,dominant,3,1.063333333,1299
12,dominant,3,0.9625,1850
12,dominant,30,0.983055556,690
12,dominant,30,0.669444444,715
12,dominant,30,0.705833333,786
12,dominant,30,0.914166667,858
12,dominant,30,0.893055556,1002
12,dominant,30,1.008333333,1010
12,dominant,30,0.913333333,1204
12,dominant,30,1.078333333,2444
12,fillerREL,0,,690
12,fillerREL,0,,713
12,fillerREL,0,,778
12,fillerREL,0,,826
12,fillerREL,0,,947
12,fillerREL,0,,1010
12,fillerREL,0,,1074
12,fillerREL,0,,1181
12,fillerREL,0,,1218
12,fillerREL,0,,1843
12,fillerREL,0,,2402
12,fillerREL,0,,2523
12,fillerREL,3,0.845555556,594
12,fillerREL,3,0.690277778,737
12,fillerREL,3,0.904166667,914
12,fillerREL,3,1.193888889,931
12,fillerREL,3,0.888888889,1051
12,fillerREL,3,0.836666667,1073
12,fillerREL,3,1.378888889,1442
12,fillerREL,3,0.776944444,1459
12,fillerREL,3,0.620277778,1564
12,fillerREL,3,0.881944444,1819
12,fillerREL,3,0.978333333,1915
12,fillerREL,3,1.095833333,2756
12,fillerREL,30,0.641666667,689
